338@tarde#pc,204,3
178@noche#pc,193,4
11@noche#pc,204,3
186@noche#mobile,591,4
193@noche#pc,117,4
264@noche#mobile,516,5
248@tarde#pc,100,4
178@tarde#mobile,284,4
117@noche#mobile,168,5
224@noche#mobile,569,3
223@noche#mobile,248,1
162@noche#mobile,50,5
129@tarde#mobile,339,2
7@tarde#pc,432,4
77@noche#mobile,181,3
279@noche#pc,662,2
287@mañana#mobile,39,5
157@noche#pc,273,5
331@tarde#mobile,190,3
177@tarde#mobile,1,3
286@tarde#pc,234,3
10@tarde#mobile,656,5
89@tarde#mobile,117,5
327@tarde#mobile,143,4
116@noche#pc,806,4
207@noche#mobile,313,4
87@noche#pc,519,4
28@noche#mobile,174,5
181@noche#mobile,1128,1
297@noche#pc,56,5
246@noche#mobile,100,4
188@noche#mobile,173,5
119@noche#pc,486,4
283@noche#mobile,588,4
188@noche#pc,210,4
291@mañana#pc,770,4
109@noche#pc,278,3
11@noche#mobile,402,4
248@tarde#pc,928,3
258@noche#pc,313,5
256@mañana#mobile,576,3
187@noche#pc,792,5
291@noche#mobile,175,2
189@tarde#mobile,652,5
313@tarde#mobile,163,2
181@noche#mobile,1371,1
239@mañana#pc,479,5
119@tarde#pc,546,4
144@noche#pc,521,4
305@mañana#pc,298,4
343@tarde#pc,823,3
326@noche#mobile,732,5
95@noche#pc,675,2
279@noche#pc,408,5
276@noche#pc,456,2
345@noche#mobile,151,5
184@noche#mobile,604,4
277@noche#pc,129,4
197@mañana#mobile,720,2
253@noche#pc,294,4
303@noche#pc,9,5
296@noche#mobile,654,5
32@mañana#mobile,246,4
279@noche#pc,530,3
49@tarde#pc,590,1
95@noche#mobile,474,4
318@mañana#pc,1032,3
318@mañana#mobile,194,5
286@mañana#pc,683,5
191@noche#mobile,307,3
48@tarde#pc,50,4
298@tarde#pc,195,4
171@noche#mobile,245,3
339@noche#pc,82,4
81@noche#pc,926,3
207@tarde#mobile,42,4
269@tarde#pc,153,3
303@mañana#pc,1071,2
7@tarde#pc,54,3
339@noche#mobile,198,5
11@noche#mobile,435,4
23@noche#mobile,421,5
188@noche#pc,511,2
137@noche#pc,327,4
76@mañana#pc,690,2
38@noche#pc,720,5
221@noche#mobile,1035,3
59@noche#pc,928,4
13@noche#pc,814,5
318@noche#pc,315,5
342@noche#mobile,607,3
200@mañana#pc,121,5
269@tarde#pc,654,4
7@tarde#pc,89,5
136@mañana#pc,847,4
254@mañana#pc,243,2
183@noche#mobile,483,5
84@noche#pc,265,5
151@tarde#pc,193,4
70@mañana#pc,751,4
314@tarde#pc,938,3
291@mañana#pc,1239,2
234@noche#pc,192,3
38@noche#pc,67,4
156@noche#pc,12,3
56@noche#pc,228,3
354@noche#pc,463,4
311@tarde#mobile,178,5
122@tarde#mobile,214,2
314@tarde#mobile,591,5
1@noche#mobile,258,5
230@noche#pc,209,1
42@noche#mobile,142,4
328@tarde#mobile,750,4
130@noche#pc,357,5
267@mañana#mobile,464,5
267@mañana#mobile,324,3
190@noche#pc,300,4
276@mañana#pc,853,5
193@noche#pc,465,3
59@noche#mobile,126,5
347@mañana#mobile,416,3
109@noche#pc,69,4
296@noche#pc,948,1
28@noche#mobile,143,4
351@noche#pc,340,1
59@noche#mobile,760,2
318@mañana#pc,503,4
181@noche#pc,335,1
48@tarde#mobile,654,5
94@noche#pc,693,4
215@tarde#pc,450,2
82@noche#pc,518,4
155@noche#mobile,325,2
303@noche#pc,318,5
23@noche#pc,28,3
1@noche#pc,81,5
303@noche#pc,416,3
320@noche#pc,472,3
57@noche#pc,410,3
305@mañana#mobile,192,2
293@mañana#mobile,144,4
13@noche#pc,387,3
327@tarde#mobile,215,4
327@tarde#mobile,886,2
299@mañana#pc,367,4
9@tarde#mobile,286,5
111@mañana#mobile,326,3
246@noche#mobile,451,2
260@noche#mobile,1025,5
293@mañana#mobile,239,3
305@mañana#mobile,151,4
116@noche#mobile,1253,2
124@mañana#mobile,166,5
161@mañana#pc,213,2
198@noche#pc,15,3
313@tarde#mobile,132,5
268@noche#mobile,717,1
113@noche#pc,100,4
42@noche#mobile,281,3
234@noche#mobile,709,4
128@noche#pc,609,4
293@mañana#pc,1101,3
156@noche#pc,64,3
194@tarde#mobile,808,2
25@noche#mobile,455,4
282@tarde#pc,258,5
327@tarde#pc,82,2
64@noche#mobile,56,5
201@noche#pc,276,5
314@tarde#mobile,126,2
325@noche#mobile,177,5
136@noche#pc,747,4
181@noche#pc,1318,1
280@tarde#mobile,265,4
271@noche#pc,283,4
262@tarde#pc,405,2
6@noche#pc,205,3
308@tarde#pc,283,3
6@noche#mobile,133,4
130@tarde#mobile,158,5
85@noche#mobile,289,3
239@mañana#mobile,530,5
122@tarde#pc,553,3
7@tarde#pc,530,5
334@noche#mobile,59,5
18@tarde#mobile,14,5
95@noche#pc,132,3
313@noche#mobile,670,3
279@noche#mobile,412,3
184@noche#pc,462,4
102@noche#mobile,685,3
271@noche#pc,732,4
10@tarde#pc,64,4
164@noche#mobile,125,5
276@noche#pc,230,4
216@tarde#mobile,367,3
49@tarde#pc,628,4
141@mañana#mobile,50,4
114@mañana#mobile,191,3
82@noche#mobile,127,2
207@tarde#pc,1378,3
55@noche#pc,56,4
89@tarde#mobile,221,1
334@noche#pc,474,3
160@noche#mobile,21,1
311@tarde#mobile,326,2
286@tarde#pc,191,4
23@noche#mobile,177,4
32@mañana#pc,100,3
332@noche#mobile,156,4
236@mañana#pc,478,3
251@noche#mobile,50,5
7@tarde#mobile,489,3
59@noche#pc,134,5
43@noche#mobile,117,4
99@noche#mobile,258,5
295@tarde#pc,153,5
1@mañana#mobile,78,1
6@noche#pc,70,3
13@tarde#mobile,894,1
279@noche#pc,753,2
11@noche#mobile,735,3
92@tarde#mobile,778,4
257@noche#mobile,151,4
23@noche#pc,705,4
320@noche#pc,411,3
288@noche#pc,202,5
234@noche#pc,921,4
358@tarde#mobile,469,4
13@tarde#mobile,341,2
343@tarde#pc,275,5
326@tarde#pc,646,2
256@mañana#pc,172,3
90@noche#mobile,272,5
294@noche#pc,118,3
321@tarde#pc,30,4
339@noche#mobile,133,4
205@noche#mobile,289,4
236@mañana#pc,307,4
244@noche#mobile,747,4
303@noche#pc,194,5
6@noche#mobile,481,5
236@mañana#pc,204,3
90@noche#pc,269,5
181@noche#pc,319,3
193@noche#pc,268,3
159@tarde#mobile,451,5
312@tarde#mobile,675,5
234@noche#mobile,79,3
214@noche#mobile,7,5
303@noche#pc,480,4
7@tarde#pc,657,4
305@mañana#mobile,806,3
18@tarde#mobile,89,3
181@noche#mobile,676,3
180@noche#mobile,421,5
119@tarde#mobile,272,5
160@noche#pc,432,3
227@noche#pc,244,3
189@tarde#pc,1098,4
291@mañana#mobile,1253,3
54@noche#mobile,327,5
95@noche#mobile,417,3
318@mañana#mobile,239,4
303@noche#pc,506,4
340@noche#pc,405,5
62@noche#mobile,306,4
279@noche#pc,702,4
181@noche#pc,742,4
197@mañana#mobile,187,5
10@tarde#mobile,702,3
296@noche#mobile,279,4
269@tarde#mobile,179,4
5@tarde#mobile,422,4
58@noche#mobile,663,2
343@tarde#pc,20,5
270@noche#pc,441,5
312@tarde#mobile,1124,4
310@tarde#pc,748,3
236@mañana#mobile,735,5
13@noche#mobile,452,3
291@mañana#mobile,470,3
92@tarde#mobile,281,3
295@tarde#pc,412,2
346@mañana#mobile,245,4
46@noche#pc,127,5
62@noche#mobile,100,4
343@tarde#mobile,12,5
103@noche#mobile,300,3
174@tarde#pc,369,1
85@noche#mobile,566,3
217@noche#mobile,554,3
31@noche#mobile,504,5
82@noche#pc,476,3
91@tarde#pc,265,5
48@tarde#pc,202,4
130@noche#mobile,3,5
83@tarde#pc,22,5
59@noche#mobile,188,4
236@mañana#pc,661,3
152@noche#pc,255,5
352@noche#mobile,55,1
262@noche#pc,790,3
326@noche#mobile,503,3
145@mañana#mobile,200,4
216@noche#pc,172,4
233@mañana#mobile,57,5
314@noche#mobile,1520,3
131@noche#pc,313,5
307@noche#pc,427,3
360@mañana#mobile,334,4
292@noche#pc,124,4
152@noche#mobile,1028,5
314@tarde#mobile,268,5
160@noche#pc,175,4
277@noche#pc,117,4
318@mañana#pc,49,3
354@noche#pc,694,5
294@noche#mobile,250,5
264@noche#mobile,1270,2
276@noche#pc,249,4
222@noche#pc,1089,1
218@noche#mobile,504,3
56@tarde#mobile,623,3
13@noche#mobile,25,1
13@tarde#mobile,632,3
292@noche#pc,151,5
130@noche#mobile,374,4
24@noche#mobile,508,4
318@mañana#pc,384,3
93@noche#mobile,275,4
7@tarde#mobile,142,3
144@noche#pc,293,4
308@noche#pc,1046,4
78@noche#pc,269,3
276@noche#mobile,228,4
142@noche#mobile,895,4
234@noche#pc,294,3
234@noche#pc,1123,3
87@noche#mobile,1190,4
286@tarde#pc,790,1
318@mañana#pc,934,4
215@tarde#pc,474,4
68@noche#mobile,1047,1
7@tarde#mobile,423,5
110@noche#mobile,204,3
346@mañana#mobile,62,3
72@tarde#mobile,181,1
303@noche#mobile,160,4
200@noche#pc,357,5
262@tarde#mobile,845,4
235@noche#mobile,474,5
326@tarde#pc,526,5
125@noche#mobile,949,3
7@tarde#mobile,156,5
347@mañana#pc,79,5
13@noche#pc,416,3
127@tarde#pc,227,4
13@noche#mobile,502,5
308@tarde#pc,490,4
222@noche#mobile,672,1
251@noche#mobile,132,5
109@tarde#mobile,742,5
97@mañana#mobile,655,5
222@noche#pc,94,3
303@noche#pc,234,5
295@tarde#mobile,1459,5
325@noche#pc,143,1
186@noche#mobile,742,3
68@noche#mobile,1028,4
15@noche#mobile,696,2
256@mañana#pc,662,2
28@noche#mobile,271,4
49@tarde#mobile,129,2
127@tarde#pc,300,5
102@tarde#pc,326,3
144@noche#pc,900,4
314@tarde#pc,204,5
293@mañana#mobile,153,4
79@tarde#pc,286,5
315@noche#mobile,302,5
181@noche#pc,1202,1
23@noche#pc,188,3
83@noche#pc,323,4
59@noche#pc,48,5
294@noche#pc,7,4
257@noche#pc,307,4
49@tarde#mobile,3,3
56@noche#pc,98,4
43@tarde#pc,225,2
280@tarde#pc,125,2
346@tarde#pc,4,4
292@noche#mobile,429,5
151@noche#pc,1065,3
178@noche#pc,849,3
145@mañana#pc,281,4
327@tarde#pc,90,3
130@tarde#mobile,183,5
213@noche#pc,11,4
42@noche#mobile,451,2
268@noche#pc,1059,3
279@noche#mobile,727,3
18@tarde#mobile,194,3
312@tarde#pc,57,5
69@noche#pc,109,3
112@noche#mobile,306,5
308@tarde#mobile,170,3
325@noche#pc,474,5
314@noche#mobile,785,3
327@tarde#mobile,949,4
94@noche#mobile,829,2
222@noche#pc,419,2
42@noche#mobile,25,3
296@noche#mobile,685,4
189@tarde#mobile,274,4
280@tarde#pc,381,3
144@noche#pc,22,5
109@tarde#mobile,245,3
119@noche#pc,658,5
172@tarde#mobile,697,3
18@tarde#pc,515,5
222@noche#pc,364,1
87@noche#mobile,393,4
244@noche#pc,208,5
363@mañana#pc,391,2
332@noche#pc,148,5
272@noche#mobile,474,5
95@noche#pc,523,4
102@noche#pc,183,4
294@noche#mobile,299,3
27@noche#pc,925,3
164@noche#pc,984,4
121@noche#pc,9,5
340@noche#pc,204,4
115@noche#pc,530,5
334@noche#mobile,72,3
268@noche#mobile,31,4
60@tarde#pc,514,4
145@mañana#pc,637,3
90@noche#pc,6,4
344@noche#mobile,508,4
98@noche#mobile,70,3
279@noche#pc,1000,4
279@noche#pc,390,3
157@noche#mobile,407,4
334@noche#pc,289,3
307@noche#mobile,527,5
327@noche#mobile,237,4
308@tarde#pc,116,4
211@tarde#mobile,687,2
189@tarde#pc,173,5
271@noche#pc,200,5
342@noche#pc,1007,4
328@tarde#pc,188,5
144@noche#pc,204,2
43@tarde#pc,298,4
268@noche#mobile,826,1
149@noche#mobile,269,5
92@noche#mobile,252,4
339@noche#mobile,214,3
18@tarde#pc,286,5
169@tarde#mobile,181,5
189@tarde#mobile,281,2
254@noche#mobile,238,3
250@noche#pc,1014,4
130@tarde#mobile,946,4
172@tarde#pc,657,3
10@noche#mobile,615,4
216@tarde#pc,95,3
95@noche#pc,24,3
360@mañana#mobile,116,3
301@mañana#pc,692,3
345@noche#pc,121,3
164@noche#mobile,245,5
323@tarde#mobile,744,5
264@noche#mobile,558,5
197@mañana#pc,340,2
237@noche#pc,28,4
196@tarde#pc,306,4
179@noche#mobile,305,4
342@noche#pc,132,5
56@noche#pc,82,4
346@tarde#pc,187,3
118@noche#pc,547,5
332@noche#pc,1150,3
250@noche#pc,742,3
193@noche#pc,871,3
293@mañana#mobile,447,4
348@tarde#mobile,928,5
339@noche#mobile,12,5
292@noche#pc,343,2
209@tarde#pc,349,2
23@noche#mobile,99,4
49@tarde#pc,258,2
234@noche#mobile,490,4
201@noche#pc,447,5
43@noche#pc,501,4
290@tarde#mobile,550,3
276@noche#mobile,290,4
346@noche#mobile,322,3
292@noche#mobile,252,3
363@mañana#mobile,405,4
355@mañana#pc,300,4
351@noche#pc,879,5
211@noche#pc,263,3
332@noche#mobile,696,3
118@noche#mobile,185,5
308@tarde#mobile,483,3
100@noche#mobile,689,3
241@noche#mobile,880,5
253@noche#mobile,566,4
292@noche#pc,919,5
334@noche#pc,207,4
223@noche#pc,255,4
313@tarde#pc,174,4
244@noche#pc,1098,5
299@noche#mobile,501,3
328@tarde#mobile,284,3
18@tarde#mobile,71,4
232@noche#mobile,471,3
311@tarde#mobile,174,5
7@tarde#mobile,608,4
201@noche#pc,708,4
345@noche#mobile,285,5
184@noche#mobile,1136,4
130@tarde#mobile,49,4
232@noche#mobile,22,3
46@noche#pc,288,2
213@noche#pc,151,5
210@tarde#mobile,216,4
75@noche#pc,475,5
90@noche#pc,323,3
14@noche#mobile,7,5
1@noche#mobile,212,4
272@noche#mobile,772,2
332@noche#mobile,1016,5
117@noche#mobile,597,4
184@noche#pc,287,4
79@tarde#mobile,813,5
10@noche#mobile,200,5
119@tarde#mobile,144,4
158@tarde#pc,277,4
59@noche#mobile,570,4
322@noche#mobile,185,5
129@tarde#mobile,995,2
42@noche#pc,692,4
298@noche#mobile,496,5
318@mañana#mobile,481,4
293@mañana#mobile,134,5
60@tarde#pc,1126,4
285@noche#mobile,538,5
345@noche#mobile,919,2
72@tarde#mobile,70,4
342@noche#pc,25,2
94@noche#mobile,31,4
223@noche#mobile,717,1
339@noche#mobile,190,4
130@tarde#pc,346,4
218@noche#pc,265,3
362@mañana#mobile,333,5
334@noche#pc,450,1
176@noche#pc,751,1
145@mañana#pc,1212,2
189@tarde#mobile,815,3
60@tarde#mobile,485,4
293@mañana#pc,257,2
306@tarde#pc,100,4
308@tarde#pc,319,4
130@noche#mobile,53,3
320@noche#mobile,501,3
321@tarde#pc,1194,5
155@noche#pc,319,3
338@tarde#pc,310,3
214@noche#pc,325,3
49@tarde#mobile,418,3
57@noche#pc,1028,3
236@mañana#mobile,185,5
138@noche#pc,617,4
232@noche#pc,173,4
331@tarde#pc,100,4
297@noche#pc,157,2
95@noche#pc,88,4
268@noche#mobile,333,4
58@noche#pc,156,5
299@mañana#pc,378,3
294@noche#pc,327,3
286@tarde#mobile,1091,4
234@noche#mobile,601,3
207@mañana#mobile,156,2
269@tarde#mobile,492,4
357@noche#pc,284,4
255@mañana#pc,53,3
92@noche#pc,717,3
13@noche#mobile,161,5
65@noche#pc,197,5
17@mañana#pc,237,2
167@tarde#mobile,698,4
313@tarde#mobile,609,3
42@noche#mobile,99,5
65@noche#pc,210,4
303@mañana#pc,366,3
233@noche#mobile,98,5
354@noche#pc,86,5
268@noche#mobile,1090,2
7@tarde#mobile,226,5
81@noche#pc,7,4
323@tarde#mobile,886,3
119@noche#mobile,87,5
299@noche#mobile,418,4
174@tarde#pc,456,1
8@noche#mobile,89,4
79@tarde#mobile,900,4
232@noche#mobile,215,3
271@noche#mobile,338,1
356@noche#mobile,313,5
177@noche#mobile,271,2
181@noche#mobile,458,3
6@noche#pc,151,3
363@mañana#pc,1495,5
117@noche#mobile,751,5
306@tarde#pc,744,4
90@noche#pc,494,5
117@noche#mobile,368,3
181@noche#pc,1386,1
233@noche#mobile,418,4
44@noche#mobile,542,3
13@tarde#mobile,303,4
127@tarde#mobile,243,5
92@tarde#mobile,561,3
236@mañana#pc,864,2
234@noche#mobile,660,4
363@mañana#pc,1168,2
177@tarde#mobile,150,4
117@tarde#mobile,121,4
301@mañana#mobile,514,3
194@noche#pc,1,4
276@noche#mobile,496,4
221@noche#mobile,1210,3
363@mañana#mobile,673,2
218@noche#mobile,516,5
85@noche#pc,414,4
60@tarde#mobile,498,5
188@noche#pc,233,3
144@noche#mobile,960,2
184@noche#pc,88,3
83@noche#pc,412,1
194@noche#mobile,631,2
11@noche#mobile,751,2
178@noche#pc,1051,3
318@mañana#mobile,1023,2
328@tarde#mobile,132,5
142@noche#mobile,28,4
293@mañana#pc,657,4
13@noche#mobile,437,1
246@noche#mobile,231,1
346@tarde#mobile,727,1
323@tarde#pc,199,4
194@tarde#mobile,510,4
99@noche#pc,123,3
280@tarde#mobile,483,4
314@tarde#pc,1276,4
305@mañana#mobile,943,2
106@noche#mobile,923,4
174@tarde#pc,383,1
62@noche#pc,955,4
10@tarde#pc,223,5
234@noche#mobile,526,3
92@noche#mobile,660,4
361@tarde#mobile,273,3
1@noche#mobile,143,1
332@noche#pc,258,5
286@tarde#mobile,559,4
308@noche#mobile,805,4
326@noche#mobile,448,3
323@tarde#mobile,22,5
365@noche#mobile,301,5
23@noche#mobile,315,3
256@mañana#mobile,783,4
3@noche#pc,334,3
195@mañana#mobile,99,3
236@mañana#mobile,223,5
38@noche#mobile,389,5
95@noche#mobile,505,3
351@noche#pc,873,3
271@noche#pc,83,4
297@noche#pc,250,1
91@tarde#pc,351,4
119@tarde#pc,472,4
42@noche#pc,1051,4
270@noche#mobile,703,4
311@tarde#pc,526,5
94@noche#pc,562,3
352@noche#mobile,746,4
350@mañana#pc,174,5
233@noche#mobile,286,3
250@noche#mobile,1,4
154@mañana#pc,806,4
255@mañana#mobile,569,1
229@noche#pc,875,1
332@noche#pc,1013,3
58@noche#mobile,237,4
320@noche#mobile,976,2
307@noche#pc,169,5
110@noche#mobile,794,3
244@noche#mobile,818,2
330@noche#pc,596,5
343@tarde#pc,474,5
59@noche#mobile,25,4
64@noche#pc,173,5
280@tarde#pc,934,2
283@noche#pc,627,4
314@tarde#pc,120,3
336@mañana#pc,13,3
312@tarde#pc,587,3
222@noche#pc,411,3
181@noche#mobile,933,1
270@noche#pc,741,5
59@noche#mobile,65,4
174@tarde#mobile,63,4
313@tarde#mobile,44,3
264@noche#pc,208,5
59@noche#pc,382,4
301@mañana#mobile,511,4
341@tarde#pc,877,3
60@tarde#mobile,1124,4
303@mañana#pc,849,3
1@noche#pc,151,4
13@noche#mobile,786,3
56@tarde#mobile,94,4
59@noche#mobile,175,4
58@noche#pc,246,5
234@noche#mobile,95,3
365@noche#pc,15,3
164@noche#pc,148,5
194@tarde#pc,202,3
151@tarde#mobile,425,4
83@noche#mobile,1043,3
116@mañana#mobile,180,5
49@tarde#pc,347,3
233@mañana#pc,644,5
102@noche#mobile,271,2
144@noche#pc,285,4
71@noche#pc,475,5
145@mañana#mobile,1077,3
299@tarde#mobile,742,4
263@noche#mobile,79,4
276@noche#pc,631,3
308@noche#pc,968,4
1@mañana#pc,51,4
269@tarde#pc,435,3
95@noche#pc,736,4
311@tarde#mobile,708,5
244@mañana#pc,90,4
313@tarde#pc,318,4
258@noche#pc,310,5
123@tarde#mobile,485,5
334@noche#mobile,183,4
130@mañana#mobile,743,2
269@tarde#pc,64,4
328@tarde#mobile,451,4
43@tarde#mobile,300,5
130@noche#mobile,12,4
90@noche#pc,185,5
12@tarde#mobile,132,5
189@tarde#pc,216,5
207@noche#pc,135,2
315@noche#mobile,55,5
5@tarde#pc,139,3
195@mañana#mobile,469,3
88@noche#pc,302,3
153@noche#mobile,678,2
148@noche#mobile,1012,4
270@noche#mobile,155,5
218@noche#pc,273,4
145@mañana#mobile,674,4
223@noche#pc,369,1
222@noche#mobile,4,3
128@noche#pc,785,2
192@noche#pc,127,4
228@noche#mobile,651,4
354@noche#mobile,191,4
328@tarde#mobile,82,4
344@noche#mobile,716,3
38@noche#mobile,450,1
269@tarde#pc,137,4
248@tarde#mobile,55,4
310@tarde#mobile,304,5
13@noche#pc,612,4
130@tarde#mobile,335,3
62@noche#mobile,774,1
135@tarde#pc,77,4
294@noche#mobile,264,2
89@noche#mobile,813,5
194@tarde#mobile,433,3
94@noche#pc,39,3
318@mañana#mobile,396,1
151@tarde#pc,223,5
181@noche#mobile,1120,1
312@tarde#pc,234,5
177@tarde#mobile,175,5
297@noche#pc,50,5
313@tarde#pc,162,3
275@noche#pc,89,3
293@mañana#pc,202,3
330@mañana#pc,465,5
323@tarde#pc,100,4
135@tarde#mobile,566,3
229@noche#mobile,358,1
288@noche#pc,900,5
295@tarde#pc,1221,5
162@noche#pc,151,3
87@tarde#pc,55,4
128@noche#mobile,378,5
268@noche#pc,267,3
282@tarde#mobile,302,5
361@tarde#mobile,222,2
280@tarde#pc,286,4
334@noche#pc,276,4
361@tarde#mobile,387,3
87@tarde#mobile,385,5
344@noche#pc,175,5
312@tarde#pc,481,5
130@tarde#pc,1047,5
357@noche#mobile,222,5
190@noche#mobile,118,3
308@tarde#pc,192,5
106@noche#mobile,8,4
357@noche#mobile,928,4
320@noche#pc,678,3
217@noche#pc,117,4
216@noche#mobile,764,2
230@noche#mobile,633,4
263@noche#pc,82,4
233@noche#pc,495,4
314@tarde#pc,672,5
204@tarde#pc,310,1
279@noche#pc,240,4
188@noche#mobile,195,3
177@tarde#mobile,179,5
181@noche#mobile,330,1
184@noche#mobile,458,3
86@mañana#pc,872,3
79@tarde#pc,313,2
53@tarde#pc,181,4
125@noche#mobile,204,5
326@tarde#mobile,528,3
276@noche#mobile,747,4
238@tarde#pc,300,4
39@noche#mobile,333,4
201@noche#pc,175,2
276@noche#pc,746,4
13@tarde#pc,334,1
117@noche#pc,12,5
301@mañana#pc,651,5
280@tarde#pc,790,4
3@noche#mobile,350,3
345@noche#pc,956,4
174@tarde#pc,393,4
181@noche#mobile,866,1
290@tarde#pc,158,5
360@mañana#mobile,238,4
247@tarde#mobile,257,4
162@noche#mobile,117,4
43@noche#pc,336,4
258@noche#pc,311,4
348@tarde#mobile,819,4
191@noche#pc,328,3
215@tarde#pc,483,4
184@noche#mobile,665,2
114@noche#mobile,157,2
184@noche#pc,52,4
49@tarde#mobile,821,1
233@noche#mobile,212,5
345@noche#mobile,173,5
55@noche#pc,1089,1
293@mañana#pc,99,3
13@tarde#pc,353,4
99@noche#mobile,196,4
49@tarde#pc,325,3
367@noche#mobile,1012,4
123@noche#pc,127,5
194@noche#pc,383,1
141@mañana#mobile,825,4
323@tarde#pc,150,4
279@noche#mobile,1180,2
330@mañana#pc,575,4
109@noche#pc,1244,3
177@tarde#mobile,318,4
85@noche#mobile,792,4
248@tarde#mobile,249,4
298@noche#pc,237,5
276@mañana#pc,139,4
23@noche#pc,257,3
52@noche#mobile,657,5
201@noche#mobile,1194,4
330@mañana#mobile,8,5
268@noche#pc,403,4
70@mañana#pc,176,4
280@tarde#mobile,53,5
234@tarde#pc,152,4
13@noche#mobile,759,2
325@noche#pc,181,4
268@noche#pc,269,4
154@mañana#mobile,202,3
222@mañana#pc,689,4
354@tarde#pc,269,4
42@noche#mobile,222,4
99@tarde#mobile,232,4
96@noche#pc,170,5
111@mañana#mobile,1024,3
87@tarde#pc,300,3
328@noche#mobile,349,2
13@noche#pc,190,4
347@mañana#pc,227,4
117@tarde#mobile,258,4
229@noche#pc,286,4
329@noche#pc,591,2
345@noche#mobile,508,4
291@noche#mobile,396,4
320@noche#pc,1188,4
94@noche#mobile,34,1
72@tarde#mobile,515,4
218@noche#pc,695,3
18@tarde#pc,12,5
346@mañana#mobile,1110,1
218@noche#mobile,762,4
178@noche#mobile,58,5
334@noche#pc,302,5
303@mañana#pc,49,2
145@mañana#pc,1208,4
42@noche#pc,925,4
329@noche#pc,79,4
286@tarde#pc,11,5
33@tarde#pc,343,4
326@tarde#mobile,79,4
339@noche#mobile,183,4
308@tarde#pc,521,3
264@noche#pc,1225,3
130@tarde#pc,672,5
114@noche#mobile,183,5
276@noche#pc,229,3
11@noche#mobile,383,2
256@mañana#mobile,202,3
273@noche#mobile,311,4
116@noche#mobile,661,4
13@noche#mobile,137,5
332@noche#pc,82,5
6@noche#pc,479,5
91@tarde#mobile,689,5
79@tarde#pc,137,4
308@tarde#mobile,265,3
10@noche#mobile,651,4
295@noche#pc,1401,5
18@tarde#pc,181,3
49@tarde#pc,299,2
343@tarde#pc,423,5
92@noche#pc,423,3
244@noche#mobile,762,3
363@mañana#pc,288,4
43@noche#pc,423,4
201@noche#pc,1425,3
84@noche#mobile,31,4
59@noche#pc,1047,2
234@noche#mobile,157,2
300@noche#pc,328,3
345@noche#pc,1082,2
191@noche#mobile,269,3
268@noche#pc,114,5
147@noche#pc,269,4
71@noche#mobile,222,3
76@tarde#pc,59,4
232@noche#mobile,462,4
102@noche#mobile,248,3
205@noche#mobile,326,4
200@mañana#mobile,25,4
311@tarde#mobile,431,4
197@mañana#pc,195,5
356@noche#pc,937,2
303@noche#pc,1016,3
101@noche#mobile,815,3
119@noche#mobile,1259,3
264@noche#mobile,56,5
210@tarde#mobile,447,5
276@noche#pc,63,3
308@tarde#pc,178,4
64@noche#mobile,181,4
303@noche#mobile,1014,3
271@noche#pc,284,3
201@noche#mobile,513,3
92@tarde#mobile,628,4
54@noche#mobile,333,5
301@mañana#pc,187,4
81@noche#pc,410,4
31@noche#mobile,498,4
21@noche#pc,234,5
311@tarde#mobile,212,3
264@noche#mobile,792,5
132@tarde#pc,137,4
307@noche#mobile,463,5
311@tarde#mobile,275,4
22@mañana#pc,403,5
43@tarde#mobile,318,5
201@noche#mobile,61,2
186@noche#mobile,770,2
125@noche#pc,475,1
339@noche#mobile,73,3
145@mañana#pc,120,2
51@tarde#mobile,132,4
130@noche#mobile,84,4
347@mañana#mobile,144,5
110@noche#mobile,715,2
100@noche#pc,905,3
311@tarde#pc,470,3
189@tarde#mobile,248,4
365@noche#mobile,1017,4
44@noche#mobile,227,4
201@noche#mobile,1098,2
295@tarde#mobile,25,5
193@noche#mobile,276,4
125@noche#mobile,1093,1
10@noche#mobile,711,4
276@noche#pc,272,5
43@noche#pc,1053,3
342@noche#pc,427,4
14@noche#mobile,211,4
8@noche#mobile,190,4
280@tarde#mobile,144,2
333@noche#pc,739,5
11@noche#mobile,721,3
94@noche#pc,380,3
8@noche#mobile,686,3
115@tarde#pc,462,4
264@noche#pc,559,5
299@tarde#pc,297,3
299@mañana#mobile,1021,3
268@noche#pc,483,5
95@noche#mobile,202,4
24@noche#mobile,25,4
159@tarde#mobile,546,4
174@tarde#mobile,312,5
368@mañana#mobile,379,4
293@mañana#pc,943,2
186@noche#mobile,550,4
250@noche#mobile,582,4
185@noche#mobile,638,4
234@noche#mobile,566,2
221@noche#mobile,257,4
187@noche#pc,659,5
313@tarde#pc,187,4
116@noche#mobile,199,4
109@tarde#pc,9,3
174@tarde#pc,412,1
7@tarde#mobile,208,5
371@noche#pc,97,5
296@noche#mobile,255,2
280@tarde#pc,82,2
271@noche#pc,275,4
110@noche#pc,791,2
59@noche#mobile,926,1
217@noche#pc,576,1
145@mañana#pc,665,5
334@noche#mobile,204,4
42@noche#mobile,568,4
200@noche#pc,143,5
89@noche#mobile,387,5
311@tarde#pc,588,4
235@noche#pc,269,4
287@mañana#mobile,156,5
344@noche#mobile,204,4
43@tarde#mobile,289,4
99@noche#pc,11,5
145@mañana#mobile,159,4
200@noche#pc,82,5
269@tarde#mobile,316,4
13@noche#pc,517,5
184@noche#mobile,208,4
327@tarde#pc,144,4
